date,open,high,low,close,volume
2005-12-14,13.3733,13.4787,13.1859,13.3577,718294
2005-12-15,13.2952,13.4436,13.1663,13.221,632156
2005-12-16,13.225,13.3734,13.1469,13.2367,771789
2005-12-19,13.2562,13.3342,13.0297,13.0414,420995
2005-12-20,13.0063,13.0961,12.772,13.0297,480658
2005-12-21,13.0141,13.1391,12.8228,12.9126,642936
2005-12-22,12.8931,13.0415,12.7759,12.9126,790843
2005-12-23,12.8345,13.0453,12.8345,13.0063,403113
2005-12-27,13.0805,13.1781,12.772,12.8345,382653
2005-12-28,12.7876,13.1624,12.7876,13.0414,637154
2005-12-29,13.0414,13.1781,13.0414,13.0883,463947
2005-12-30,13.0415,13.0883,12.9712,13.0727,379061
2006-01-03,13.1156,13.139,12.8032,13.018,976701
2006-01-04,13.8614,13.877,13.5686,13.6662,19837622
2006-01-05,13.631,13.6428,13.2757,13.4241,2643587
2006-01-06,13.3967,13.4709,13.3577,13.3733,1196373
2006-01-09,13.4046,13.5217,13.385,13.5217,884475
2006-01-10,13.4866,13.6466,13.4397,13.6115,873854
2006-01-11,13.6623,13.7521,13.5217,13.5881,947809
2006-01-12,13.5998,13.6662,13.5646,13.6193,605215
2006-01-13,13.6154,13.7208,13.549,13.6076,497761
2006-01-17,13.4788,13.6584,13.4241,13.5998,979592
2006-01-18,13.5491,13.8458,13.4905,13.8341,1266974
2006-01-19,13.7443,13.877,13.6974,13.7599,1484695
2006-01-20,13.7404,13.7834,13.307,13.3148,1859386
2006-01-23,13.2991,13.3772,13.26,13.3069,1136084
2006-01-24,13.3343,13.4866,13.3109,13.4046,1378803
2006-01-25,13.5021,13.5021,13.2718,13.3811,663237
2006-01-26,14.2636,14.4471,13.549,13.9395,4253929
2006-01-27,14.0527,14.0605,13.7052,14.0293,837072
2006-01-30,14.0176,14.2324,13.9552,13.9942,838403
2006-01-31,13.9394,14.2518,13.8731,14.2401,999267
2006-02-01,14.2128,14.3885,14.1698,14.3104,1630253
2006-02-02,14.3416,14.4978,14.2362,14.4861,1113048
2006-02-03,14.369,14.4393,14.2441,14.33,838168
2006-02-06,14.33,14.4081,14.2792,14.3573,1162875
2006-02-07,14.3027,14.3768,14.2675,14.3417,1025043
2006-02-08,14.3182,14.7868,14.2635,14.736,1322257
2006-02-09,14.7243,14.8649,14.615,14.6228,1400040
2006-02-10,14.6033,14.8532,14.5681,14.7829,755232
2006-02-13,14.7789,14.8102,14.654,14.7399,841912
2006-02-14,14.7204,14.8102,14.6033,14.7282,780298
2006-02-15,14.6697,15.0211,14.6697,15.0016,787096
2006-02-16,15.0484,15.0796,14.8141,15.0523,768585
2006-02-17,15.0172,15.0328,14.9469,14.9469,1061042
2006-02-21,14.9469,15.0016,14.9274,14.9352,726495
2006-02-22,14.9937,15.3217,14.9937,15.228,1023946
2006-02-23,15.232,15.2359,15.0055,15.0133,542743
2006-02-24,15.0406,15.1851,14.9937,15.0562,762572
2006-02-27,14.9703,15.1069,14.6813,14.7321,1528577
2006-02-28,14.6619,14.7009,14.4354,14.6111,1142102
2006-03-01,14.572,14.6657,14.5056,14.5564,553284
2006-03-02,14.4861,14.7126,14.4119,14.5525,671750
2006-03-03,14.4901,14.6384,14.4666,14.5252,455591
2006-03-06,14.6423,14.6774,14.4939,14.5642,570229
2006-03-07,14.5681,14.5955,14.369,14.4588,706502
2006-03-08,14.4081,14.576,14.4081,14.5057,642077
2006-03-09,14.4628,14.5369,14.33,14.5018,607717
2006-03-10,14.4744,14.5993,14.447,14.49,785685
2006-03-13,14.4862,14.7712,14.4862,14.6033,690494
2006-03-14,14.5369,14.7439,14.4471,14.7009,790608
2006-03-15,14.6814,14.7399,14.6423,14.7126,389603
2006-03-16,14.4081,14.7244,14.4081,14.5799,625444
2006-03-17,14.6658,14.7126,14.5369,14.6853,526500
2006-03-20,14.7009,14.7985,14.6384,14.7126,249896
2006-03-21,14.7595,14.7712,14.6189,14.6658,349387
2006-03-22,14.6346,14.7947,14.5408,14.7517,331581
2006-03-23,14.7555,14.7985,14.5252,14.5486,481595
2006-03-24,14.5682,14.6658,14.369,14.6658,356181
2006-03-27,14.6813,14.8414,14.6462,14.6579,431537
2006-03-28,14.6579,14.6579,14.4081,14.4471,368206
2006-03-29,14.4471,14.4823,14.2558,14.4159,384997
2006-03-30,14.408,14.5915,14.3494,14.572,352118
2006-03-31,14.5525,14.5838,14.4315,14.5213,432632
2006-04-03,14.5174,14.6541,14.4901,14.5916,475271
2006-04-04,14.5916,14.6228,14.4666,14.5369,374922
2006-04-05,14.615,14.615,14.248,14.248,464104
2006-04-06,14.2753,14.3183,14.2167,14.2636,430758
2006-04-07,14.2714,14.4939,14.2557,14.3924,452388
2006-04-10,14.408,14.4588,14.2753,14.369,268716
2006-04-11,14.2909,14.3221,13.592,13.9707,1079625
2006-04-12,13.998,14.1152,13.8496,14.0644,753902
2006-04-13,13.998,14.1113,13.959,14.0527,350400
2006-04-17,13.713,14.1152,13.713,14.0137,532357
2006-04-18,14.0059,14.2363,13.959,14.1738,303390
2006-04-19,14.1699,14.287,14.0488,14.0957,333377
2006-04-20,14.1152,14.2753,14.0879,14.166,293316
2006-04-21,14.1777,14.248,14.0957,14.1894,330565
2006-04-24,14.1581,14.3963,14.1269,14.1347,459183
2006-04-25,14.1659,14.2752,14.0995,14.1542,383276
2006-04-26,14.1504,14.533,14.1504,14.4198,509554
2006-04-27,14.408,14.6228,14.2831,14.4783,600764
2006-04-28,14.4392,14.572,14.4002,14.4939,315024
2006-05-01,14.4783,14.5993,14.3104,14.4939,664408
2006-05-02,14.4861,14.7985,14.4549,14.7399,789278
2006-05-03,14.7009,14.7009,14.2402,14.5252,653478
2006-05-04,15.228,15.6614,15.228,15.3998,2094123
2006-05-05,15.3842,15.638,15.3647,15.5716,915476
2006-05-08,15.5209,15.9777,15.5131,15.9582,810678
2006-05-09,15.9191,16.087,15.8722,16.0011,751950
2006-05-10,15.9777,16.087,15.8566,15.9152,606074
2006-05-11,15.8645,16.0246,15.8528,15.9309,768041
2006-05-12,15.5795,15.7513,15.4936,15.6185,1038786
2006-05-15,15.6185,16.0011,15.5404,15.9855,971703
2006-05-16,16.0089,16.048,15.8137,15.9699,834261
2006-05-17,15.9387,16.1339,15.9387,16.0207,1136794
2006-05-18,16.0167,16.1417,15.9347,16.0089,610056
2006-05-19,16.0089,16.1612,15.9582,16.0597,960224
2006-05-22,16.048,16.2862,16.005,16.1456,1269392
2006-05-23,16.1847,16.2042,15.8997,15.9309,1153741
2006-05-24,15.8723,16.048,15.8293,15.9113,1232608
2006-05-25,16.048,16.0558,15.9192,15.9504,804119
2006-05-26,15.9191,16.169,15.8957,16.1456,720402
2006-05-30,16.048,16.0754,15.7864,15.8489,671675
2006-05-31,15.8918,16.0245,15.7707,15.9855,1013482
2006-06-01,16.009,16.212,15.8684,15.9621,1330539
2006-06-02,15.9426,16.0793,15.5443,15.681,1433781
2006-06-05,15.7044,15.802,15.3569,15.4272,766323
2006-06-06,15.4623,15.6497,15.3373,15.4193,805443
2006-06-07,15.4467,15.6029,15.3569,15.3881,1176071
2006-06-08,15.3179,15.3647,15.0836,15.2632,1618782
2006-06-09,15.2944,15.4623,15.1734,15.1968,683153
2006-06-12,15.2748,15.2748,14.9117,14.9156,671514
2006-06-13,14.8649,15.2748,14.8375,15.064,950305
2006-06-14,15.0523,15.1538,14.8883,15.0484,686354
2006-06-15,15.0601,15.2085,14.8024,15.0718,897592
2006-06-16,15.0054,15.2163,14.9664,14.9742,441456
2006-06-19,15.0913,15.3373,14.9312,15.3139,979668
2006-06-20,15.2671,15.3062,15.0406,15.0953,685263
2006-06-21,15.0562,15.2436,14.9742,14.9742,790607
2006-06-22,14.9937,15.0132,14.7946,14.8141,1073847
2006-06-23,14.8492,15.0991,14.8063,14.9,458167
2006-06-26,14.9235,15.0289,14.8454,14.8766,400614
2006-06-27,14.8571,14.8923,14.74,14.7517,399366
2006-06-28,14.7829,14.8219,14.5642,14.6501,427555
2006-06-29,14.7322,15.2203,14.7322,15.1773,643327
2006-06-30,15.1304,15.2437,15.0445,15.0992,465354
2006-07-03,15.1851,15.1929,15.0094,15.0875,197340
2006-07-05,15.0445,15.0953,14.7205,14.9313,563828
2006-07-06,14.9508,15.2007,14.9508,15.1851,422325
2006-07-07,15.189,15.2397,14.9508,15.0328,288864
2006-07-10,15.0327,15.103,14.9078,14.9156,575305
2006-07-11,14.8571,15.1734,14.8454,15.1734,388277
2006-07-12,15.185,15.267,14.9351,14.9859,310182
2006-07-13,14.9157,14.9782,14.7088,14.7478,385309
2006-07-14,14.7009,14.7048,14.2753,14.3534,742738
2006-07-17,14.2714,14.4861,14.2167,14.3768,680809
2006-07-18,14.4041,14.4978,14.3416,14.4744,937498
2006-07-19,14.4939,14.7555,14.4939,14.6384,653632
2006-07-20,14.6149,14.6228,14.3846,14.408,600450
2006-07-21,14.4081,14.4862,14.0957,14.1894,820517
2006-07-24,14.2519,14.3573,14.1777,14.3456,733445
2006-07-25,14.326,14.4315,14.2128,14.3885,723369
2006-07-26,14.3495,14.3807,14.244,14.2909,488780
2006-07-27,14.4666,14.5174,14.2402,14.2714,632315
2006-07-28,14.369,14.7009,14.3572,14.6579,473863
2006-07-31,14.6579,14.693,14.4549,14.572,893453
2006-08-01,14.4861,14.5759,14.2519,14.369,641841
2006-08-02,14.369,14.5838,14.369,14.533,593424
2006-08-03,14.4276,14.6892,14.4198,14.5057,521268
2006-08-04,14.6072,14.8493,14.5916,14.6814,518691
2006-08-07,14.6228,14.7946,14.5447,14.7282,626222
2006-08-08,14.779,14.818,14.5564,14.7009,457622
2006-08-09,14.779,14.9782,14.7712,14.8376,561408
2006-08-10,14.818,15.3256,14.818,15.2241,987790
2006-08-11,15.1265,15.1265,14.3339,14.3573,2085069
2006-08-14,14.369,14.6033,14.3026,14.4315,1346003
2006-08-15,14.6033,14.6853,14.1465,14.5174,1671883
2006-08-16,13.9083,14.3807,13.7248,14.3495,2259763
2006-08-17,14.3495,14.3886,13.881,13.9083,1162175
2006-08-18,13.9082,14.0214,13.7598,13.9004,2032582
2006-08-21,13.9043,13.9746,13.7052,13.7325,1820874
2006-08-22,13.6349,13.8497,13.6349,13.795,1857269
2006-08-23,13.6388,13.8497,13.6388,13.8028,1809943
2006-08-24,13.7638,13.8145,13.6818,13.713,1289928
2006-08-25,13.6974,13.7403,13.6193,13.6427,882441
2006-08-28,13.6662,14.0098,13.6466,13.9512,855189
2006-08-29,13.9512,14.2792,13.9512,14.2323,1227141
2006-08-30,14.205,14.3846,14.1777,14.3534,672376
2006-08-31,14.3377,14.4314,14.2948,14.3924,723212
2006-09-01,14.4666,14.6931,14.4432,14.6384,736801
2006-09-05,14.6501,14.7087,14.5251,14.6579,492215
2006-09-06,14.576,14.5838,14.369,14.4393,800838
2006-09-07,14.408,14.5135,14.3885,14.451,601624
2006-09-08,14.447,14.693,14.3924,14.49,855890
2006-09-11,14.6423,15.1695,14.6189,15.1109,1350219
2006-09-12,15.025,15.5326,15.025,15.3608,1495628
2006-09-13,15.3646,15.4584,15.2631,15.4115,724930
2006-09-14,15.2944,15.4935,15.1851,15.3686,883851
2006-09-15,15.5013,15.6887,15.103,15.1538,2321136
2006-09-18,15.4154,15.7434,15.2436,15.4232,1216910
2006-09-19,15.3842,15.5873,15.2905,15.3686,640983
2006-09-20,15.4233,15.4897,15.2593,15.4467,654884
2006-09-21,15.353,15.5795,15.2827,15.5287,686199
2006-09-22,15.5286,15.595,15.2124,15.4037,546021
2006-09-25,15.3764,15.5286,15.228,15.5013,621614
2006-09-26,15.4506,15.7278,15.3569,15.7044,809272
2006-09-27,15.6497,15.7864,15.5521,15.5716,748827
2006-09-28,15.5404,16.0675,15.5053,15.966,1087359
2006-09-29,16.0206,16.0206,15.6809,15.7473,754683
2006-10-02,15.6809,15.7356,15.5208,15.5638,532668
2006-10-03,15.556,15.7004,15.4505,15.5833,707359
2006-10-04,15.5833,15.8918,15.5482,15.8098,647308
2006-10-05,15.8098,15.8957,15.7512,15.8098,797714
2006-10-06,15.8137,15.8801,15.6966,15.8098,666050
2006-10-09,15.8528,15.9114,15.7552,15.8606,670425
2006-10-10,15.8254,16.005,15.6575,15.8957,922427
2006-10-11,15.8918,15.9582,15.6809,15.8215,674874
2006-10-12,15.8333,15.8957,15.638,15.6966,601703
2006-10-13,15.6653,15.6809,15.474,15.4779,673312
2006-10-16,15.392,15.8879,15.3608,15.8645,656914
2006-10-17,15.7278,15.9738,15.72,15.8254,616148
2006-10-18,15.7746,15.9386,15.6965,15.8371,639575
2006-10-19,15.7942,15.7942,15.6146,15.7161,835198
2006-10-20,15.7161,15.7434,15.5404,15.6185,736803
2006-10-23,15.638,15.6888,15.4233,15.5248,875808
2006-10-24,15.392,15.6068,15.271,15.5599,836291
2006-10-25,16.0089,17.0241,16.0089,16.3252,3666200
2006-10-26,16.2237,16.3369,15.8059,15.8762,1793784
2006-10-27,15.8528,16.048,15.5677,15.6185,3214990
2006-10-30,15.5404,15.7005,15.5404,15.6029,1017468
2006-10-31,15.5365,15.8567,15.4311,15.7708,1317969
2006-11-01,15.7434,15.7708,15.4857,15.5365,937969
2006-11-02,15.4506,15.517,15.3842,15.4623,1228160
2006-11-03,15.4701,15.517,15.2475,15.3022,794746
2006-11-06,15.4428,15.6107,15.431,15.5638,560156
2006-11-07,15.5639,15.7747,15.5014,15.599,1005989
2006-11-08,15.5013,15.7317,15.474,15.6302,872839
2006-11-09,15.6184,15.6458,15.3842,15.4232,717276
2006-11-10,15.4428,15.6966,15.435,15.6029,1150226
2006-11-13,15.6029,15.6458,15.3998,15.4467,1083768
2006-11-14,15.4428,15.6615,15.396,15.6068,2057427
2006-11-15,15.6497,15.8489,15.5912,15.6966,973580
2006-11-16,15.7474,16.0207,15.72,15.9582,1017701
2006-11-17,15.9504,16.0363,15.8411,16.0246,1300945
2006-11-20,16.2237,16.2315,15.9933,16.0753,1112034
2006-11-21,16.0988,16.2393,16.0949,16.2042,1059013
2006-11-22,16.2237,16.2628,16.091,16.212,778816
2006-11-24,16.2042,16.4072,16.1417,16.3291,797947
2006-11-27,16.3213,16.3682,16.0714,16.1144,971940
2006-11-28,16.048,16.1651,15.9933,16.0558,803805
2006-11-29,16.1768,16.2354,16.0831,16.1573,1470791
2006-11-30,16.1769,16.2706,16.0519,16.1222,1219727
2006-12-01,16.0793,16.0988,15.7278,15.9504,1073538
2006-12-04,16.0089,16.3135,15.9972,16.251,1236903
2006-12-05,16.2901,16.4111,16.2198,16.3916,668159
2006-12-06,16.4232,16.4232,16.2414,16.3876,809382
2006-12-07,16.4588,16.6563,16.3837,16.4232,703716
2006-12-08,16.4153,16.4904,16.277,16.4153,605635
2006-12-11,16.1229,16.2414,16.0359,16.2335,1284849
2006-12-12,16.1624,16.3798,16.0597,16.3205,1270786
2006-12-13,16.4588,16.4864,16.2888,16.3086,950380
2006-12-14,16.2967,16.3995,16.2612,16.3086,405759
2006-12-15,16.3797,16.3797,16.1742,16.2177,895925
2006-12-18,16.2019,16.3995,16.1703,16.2849,932203
2006-12-19,16.4034,16.5062,16.3126,16.4153,769867
2006-12-20,16.3679,16.4113,16.2019,16.2414,571255
2006-12-21,16.1782,16.3165,16.1663,16.2572,432234
2006-12-22,16.2652,16.3047,16.1189,16.2612,514589
2006-12-26,16.273,16.2928,16.1703,16.277,260021
2006-12-27,16.281,16.3087,16.2375,16.2968,187785
2006-12-28,16.3244,16.3876,16.3007,16.3402,283731
2006-12-29,16.2691,16.36,16.1308,16.1308,357865
2007-01-03,16.2019,16.3442,16.0636,16.2375,773267
2007-01-04,16.2375,16.3442,16.0439,16.2375,543200
2007-01-05,16.1703,16.2809,16.0082,16.0359,681743
2007-01-08,15.9885,16.0043,15.6763,15.8739,1286509
2007-01-09,15.9846,16.0715,15.8265,15.9727,800058
2007-01-10,15.8857,16.0399,15.8462,16.0122,263735
2007-01-11,16.0952,16.1624,16.0439,16.1229,361659
2007-01-12,16.1663,16.3837,16.1347,16.1782,660406
2007-01-16,16.2572,16.356,16.1821,16.3244,477600
2007-01-17,16.2533,16.2691,16.0241,16.1229,699212
2007-01-18,16.0992,16.2533,15.9688,16.0162,800929
2007-01-19,16.0636,16.198,16.0162,16.1782,521939
2007-01-22,16.0833,16.2019,15.9253,16.0122,393429
2007-01-23,16.0122,16.0636,15.8976,15.9332,521148
2007-01-24,16.1743,16.3719,16.1545,16.2889,833571
2007-01-25,16.2296,16.356,16.0794,16.111,546675
2007-01-26,16.0991,16.19,15.9806,16.0201,722920
2007-01-29,15.9767,16.2612,15.9767,16.1071,453733
2007-01-30,16.0912,16.3797,16.0517,16.3323,1248415
2007-01-31,17.8774,19.0274,17.8577,18.7705,6153405
2007-02-01,18.573,18.8298,18.4228,18.7508,2434640
2007-02-02,18.6677,18.7191,18.0552,18.2291,2040964
2007-02-05,18.1541,18.5216,18.1304,18.4228,1648331
2007-02-06,18.5729,18.6717,18.3437,18.3714,1248101
2007-02-07,18.4149,18.4465,18.1264,18.1264,1242806
2007-02-08,18.1461,18.3516,18.075,18.2805,823689
2007-02-09,18.2607,18.7507,18.2607,18.4267,1787346
2007-02-12,18.4702,18.5689,18.2844,18.3437,933861
2007-02-13,18.4504,18.486,18.3358,18.4346,577894
2007-02-14,18.5927,18.7626,18.5137,18.6243,976146
2007-02-15,18.5611,18.8574,18.4741,18.7784,1111213
2007-02-16,18.7824,19.2566,18.6994,18.8693,998986
2007-02-20,18.8338,19.0748,18.6243,19.059,690676
2007-02-21,19.0076,19.0392,18.5847,18.5887,960179
2007-02-22,18.5927,18.7271,18.2924,18.4544,1062136
2007-02-23,18.5374,18.8021,18.4979,18.7152,683326
2007-02-26,18.8535,18.8693,18.6243,18.6954,807961
2007-02-27,18.6954,18.9641,18.0197,18.0829,1988566
2007-02-28,18.4741,19.0036,18.1461,18.9167,1815798
2007-03-01,18.573,18.6915,18.3398,18.5374,1969446
2007-03-02,18.403,18.5808,18.1461,18.1501,1049015
2007-03-05,18.0197,18.5611,17.9446,18.1975,1194199
2007-03-06,18.3358,18.727,18.2015,18.648,1934113
2007-03-07,18.5848,18.8614,18.4742,18.569,13730232
2007-03-08,18.7429,19.0156,18.5532,18.9958,1606680
2007-03-09,19.0906,19.1894,18.7191,18.8179,1328002
2007-03-12,18.7903,19.5332,18.7903,19.4937,1923131
2007-03-13,19.4186,19.4186,19.0669,19.1341,1075967
2007-03-14,19.2368,19.2526,18.8219,19.0669,1263434
2007-03-15,19.0866,19.1301,18.8021,18.9325,1463465
2007-03-16,18.9128,19.0116,18.7863,18.9049,2534142
2007-03-19,19.0036,19.0827,18.8337,18.9641,783143
2007-03-20,18.9364,19.3158,18.9285,19.2921,786305
2007-03-21,19.2803,19.5529,19.1933,19.466,1085212
2007-03-22,19.8059,19.8059,19.387,19.5411,702294
2007-03-23,19.5727,19.7268,19.4027,19.5529,1185819
2007-03-26,19.5332,19.5332,19.1855,19.2724,1593401
2007-03-27,19.1025,19.2961,19.0906,19.2171,1217597
2007-03-28,19.1973,19.3079,19.0274,19.2368,1204473
2007-03-29,19.3435,19.3712,19.1064,19.2724,1880294
2007-03-30,19.2605,19.3909,19.0827,19.304,792709
2007-04-02,19.379,19.5529,19.2684,19.4067,848426
2007-04-03,19.4818,19.5055,19.3553,19.4818,1296626
2007-04-04,19.4225,19.5094,19.3435,19.4067,612747
2007-04-05,19.4542,19.5451,19.4226,19.4779,606111
2007-04-09,19.4937,19.5609,19.4502,19.4621,614726
2007-04-10,19.5214,19.5451,19.4107,19.5016,507555
2007-04-11,19.4226,19.5688,19.3119,19.4107,847321
2007-04-12,19.5016,19.628,19.4067,19.5727,907070
2007-04-13,19.6083,19.7585,19.5056,19.6992,680640
2007-04-16,19.5806,19.881,19.5411,19.8612,678822
2007-04-17,19.8572,20.0034,19.7229,19.9323,735567
2007-04-18,19.9046,20.0311,19.794,19.8098,589512
2007-04-19,19.7545,19.9205,19.7269,19.8217,441009
2007-04-20,19.9324,20.1378,19.7861,20.0351,677953
2007-04-23,20.0153,20.2485,20.0153,20.1655,788363
2007-04-24,20.2089,20.2563,19.952,20.0943,633296
2007-04-25,20.1457,20.4381,20.1457,20.3433,934338
2007-04-26,20.6713,20.6713,20.126,20.1576,574418
2007-04-27,19.8217,20.2564,19.8217,20.1141,580977
2007-04-30,20.122,20.4895,20.1141,20.3196,783462
2007-05-01,20.3235,20.3512,19.9639,20.0983,1392339
2007-05-02,20.3196,20.3196,19.9955,20.1536,3949948
2007-05-03,18.9049,19.2013,18.075,18.6915,5692965
2007-05-04,18.889,19.0669,18.7665,18.9404,2204247
2007-05-07,18.9681,19.0867,18.8298,18.8891,1551198
2007-05-08,18.9088,18.9286,18.7034,18.7982,1580677
2007-05-09,18.7705,18.9286,18.6046,18.7152,1760794
2007-05-10,18.5808,18.6717,18.4504,18.5729,1670771
2007-05-11,18.5768,18.6598,18.4464,18.5966,1228735
2007-05-14,18.569,18.6954,18.5176,18.648,900115
2007-05-15,18.5808,18.7073,18.5136,18.5808,1099911
2007-05-16,18.5967,18.7271,18.5137,18.5611,1271022
2007-05-17,18.5137,18.652,18.4149,18.5611,1065613
2007-05-18,18.6519,18.7547,18.565,18.5729,659219
2007-05-21,18.6125,18.6876,18.3912,18.6362,644759
2007-05-22,18.7705,18.9088,18.6046,18.6757,755168
2007-05-23,18.7744,18.8139,18.5689,18.5887,585244
2007-05-24,18.5888,18.8061,18.403,18.5611,1103234
2007-05-25,18.5808,18.7982,18.5808,18.6717,473491
2007-05-29,18.727,18.8891,18.6994,18.7468,488745
2007-05-30,18.6717,18.8654,18.6717,18.731,636775
2007-05-31,18.6757,18.8061,18.6322,18.6915,1170491
2007-06-01,18.6559,18.81,18.5532,18.6559,1106472
2007-06-04,18.5729,18.7587,18.5729,18.7152,671787
2007-06-05,18.7191,18.7863,18.4385,18.4662,920583
2007-06-06,18.3872,18.486,18.2094,18.2173,781408
2007-06-07,18.2213,18.2805,18.0632,18.0632,980258
2007-06-08,18.0632,18.1857,17.9486,18.158,910943
2007-06-11,18.0473,18.3753,18.0315,18.3595,1121803
2007-06-12,18.5611,18.5611,18.2054,18.2331,1268414
2007-06-13,18.245,18.4781,18.1659,18.4781,1056524
2007-06-14,18.4781,18.5097,18.3042,18.3556,866764
2007-06-15,18.399,18.4702,18.1264,18.2054,1393600
2007-06-18,18.1936,18.2766,18.1817,18.2489,525179
2007-06-19,18.2528,18.2844,18.0868,18.237,847398
2007-06-20,18.2765,18.3279,18.0078,18.0078,723394
2007-06-21,18.0118,18.1225,17.8972,18.1185,496727
2007-06-22,17.8024,18.1067,17.7984,17.9486,785123
2007-06-25,17.9525,18.075,17.8616,17.8972,881780
2007-06-26,17.9643,18.0631,17.7944,17.8616,745682
2007-06-27,17.8142,17.8616,17.6522,17.8142,938446
2007-06-28,17.8023,18.2607,17.7786,18.0987,721498
2007-06-29,18.1066,18.2884,17.826,17.9841,798161
2007-07-02,17.9801,18.0157,17.8616,17.9999,589353
2007-07-03,17.9288,18.0789,17.7035,17.8458,472068
2007-07-05,17.8695,18.1224,17.8695,18.1224,536322
2007-07-06,18.1106,18.2213,18.0118,18.2094,537904
2007-07-09,18.3516,18.3832,18.2884,18.3279,683404
2007-07-10,18.2133,18.2766,18.0711,18.1106,655744
2007-07-11,18.0632,18.5927,17.9604,18.4109,791285
2007-07-12,18.482,18.6796,18.158,18.6717,952355
2007-07-13,18.6124,18.6283,18.403,18.6164,595361
2007-07-16,18.5136,18.6322,18.4662,18.5966,482500
2007-07-17,18.652,18.9602,18.569,18.7626,762833
2007-07-18,18.6124,18.7507,18.5018,18.6559,591725
2007-07-19,18.7706,18.8259,18.652,18.7666,397778
2007-07-20,18.7586,18.806,18.561,18.6203,702134
2007-07-23,18.6638,18.7192,18.5453,18.569,824718
2007-07-24,18.5689,18.6361,18.4741,18.4978,1079519
2007-07-25,18.5413,18.7112,18.3793,18.4109,1232926
2007-07-26,18.2291,18.4346,18.1145,18.3121,1446474
2007-07-27,18.2371,18.3951,18.1106,18.1106,1357406
2007-07-30,17.9999,18.0513,17.7905,17.9841,746235
2007-07-31,18.1264,18.1659,17.7628,17.7905,1276790
2007-08-01,17.7391,17.913,17.6245,17.7786,1358034
2007-08-02,17.8656,17.8735,17.581,17.7075,976540
2007-08-03,17.7786,17.7905,17.5297,17.6008,1554592
2007-08-06,17.6047,17.8221,17.585,17.7707,1082918
2007-08-07,17.6838,17.7233,17.344,17.5771,1543450
2007-08-08,17.2649,17.6641,17.1622,17.3835,1649200
2007-08-09,17.3044,17.3281,16.8341,17.091,2024997
2007-08-10,16.3877,17.3519,16.3877,17.1306,2771877
2007-08-13,17.1464,17.7708,17.0081,17.4744,894822
2007-08-14,17.5376,17.6759,17.3598,17.4388,836177
2007-08-15,17.4743,17.4743,17.0475,17.0515,1203129
2007-08-16,16.1545,16.2454,15.1784,15.9253,3676018
2007-08-17,16.1268,16.2216,15.3602,15.9292,2119362
2007-08-20,16.0438,16.2533,15.8502,16.1703,1143855
2007-08-21,16.0438,16.4706,16.0161,16.3718,960021
2007-08-22,16.1584,16.4074,16.1071,16.3402,744892
2007-08-23,16.4667,16.6959,16.3442,16.5497,1217517
2007-08-24,16.6129,16.9132,16.5141,16.8737,480130
2007-08-27,16.9014,17.0042,16.6959,16.7631,970142
2007-08-28,16.7236,16.8461,16.3126,16.3126,842422
2007-08-29,16.4035,16.5141,16.1703,16.4509,929043
2007-08-30,16.4351,16.5141,16.2178,16.4193,969430
2007-08-31,16.4351,16.5655,16.3442,16.4351,921535
2007-09-04,16.5022,16.5852,15.8858,16.5536,4996113
2007-09-05,16.4113,16.5141,16.2809,16.3876,888337
2007-09-06,16.3916,16.4351,16.0636,16.2849,909520
2007-09-07,16.1624,16.3599,16.0715,16.1505,990290
